"INCIDENT DATE","CLAIM DATE","COUNTY","DISTRICT","ROUTE","STATUS"
2023-01-17,"44949","San Diego",11,"78","Deny"
2021-12-25,"44571","San Diego",11,"5","Deny"
2018-09-18,"43409","San Diego",11,"163","Tendered"
2023-04-05,"45027","San Diego",11,NA,"Deny-NSH"
2021-08-28,"44473","San Diego",11,"805","Deny"
2023-04-03,"45022","San Diego",11,"78","Approve"
2021-12-14,"44573","San Diego",11,"15","Deny"
2023-03-01,"45044","San Diego",11,"5","Deny"
2018-06-14,"43290","San Diego",11,"94","Deny"
2022-10-14,"44900","San Diego",11,"76","Deny"
2021-06-13,"44425","San Diego",11,"805","Deny"
2023-03-20,"45037","San Diego",11,NA,"Deny-NSH"
2022-04-15,"44886","San Diego",11,NA,"Deny-NSH"
2021-11-17,"44522","San Diego",11,"15","Deny"
2019-03-20,"43565","San Diego",11,"5","Tendered"
2018-09-19,"43374","San Diego",11,"805","Deny"
2021-05-10,"44361","San Diego",11,"78","Transfer to diff office"
2023-02-11,"2023-04-21","San Diego",11,NA,"unclear/unknown/pending"
2022-05-02,"44686","San Diego",11,"15","Deny"
2019-07-17,"43753","San Diego",11,"76","Transfer to diff office"
2022-02-03,"44624","San Diego",11,"805","Deny"
2021-07-28,"44418","San Diego",11,"163","Deny"
2023-01-16,"44974","San Diego",11,"15","Deny"
2023-03-22,"2023-09-07","San Diego",11,NA,"Deny"
2021-12-14,"44581","San Diego",11,"5","Deny"
2023-03-31,"45023","San Diego",11,"78","Deny"
2019-02-14,"43598","San Diego",11,"79","Deny"
2021-10-12,"44529","San Diego",11,"8","Deny"
2021-01-22,"44228","San Diego",11,"5","Tendered"
2018-11-07,"43542","San Diego",11,"805","Tendered"
2023-03-10,"45021","San Diego",11,"282","Deny"
2021-04-11,"44302","San Diego",11,"94","Deny"
2021-11-06,"44515","San Diego",11,"5","Deny"
2019-10-14,"43759","San Diego",11,"8","Tendered"
2019-03-21,"43559","San Diego",11,"75","Deny"
2023-01-16,"44963","San Diego",11,"78","Deny"
2022-06-21,"44762","San Diego",11,"5","Approve"
2021-02-10,"44323","San Diego",11,"76","Tendered"
2021-02-08,"44281","San Diego",11,"78","Deny"
2023-03-06,"45007","San Diego",11,"15","Deny-NSH"
2021-05-04,"44348","San Diego",11,"5","Deny"
2019-03-15,"43545","San Diego",11,"94","Deny"
2021-03-20,"44305","San Diego",11,"805","Deny"
2021-06-10,"44393","San Diego",11,"163","Tendered"
2018-03-19,"43203","San Diego",11,"15","Approve"
2023-01-17,"44956","San Diego",11,NA,"Deny-NSH"
2022-11-10,"44951","San Diego",11,"15","Deny-NSH"
2019-08-15,"43775","San Diego",11,"125","Deny"
2023-01-16,"44966","San Diego",11,"78","Deny"
2023-02-01,"45002","San Diego",11,"94","Deny"
2022-05-04,"44727","San Diego",11,"5","Tendered"
2022-10-06,"44862","San Diego",11,"15","Deny"
2022-11-22,"44966","San Diego",11,"67","Deny"
2022-11-09,"44893","San Diego",11,NA,"Deny-NSH"
2018-10-17,"2018-12-04","San Diego",11,NA,"Transfer to diff office"
2021-11-29,"44530","San Diego",11,"15","unclear/unknown/pending"
2022-03-13,"44847","San Diego",11,"8","Deny"
2021-05-01,"44335","San Diego",11,"78","Deny"
2019-11-29,"43873","San Diego",11,"805","Tendered"
2023-04-26,"45043","San Diego",11,"5","Deny"
2020-04-12,"43934","San Diego",11,"Miramar Rd","Deny-NSH"
2021-10-27,"44517","San Diego",11,"15","Deny"
2019-05-20,"43746","San Diego",11,"805","Deny"
2022-08-04,"44939","San Diego",11,"805","Deny"
2023-02-25,"2023-08-14","San Diego",11,NA,"unclear/unknown/pending"
2018-01-03,"43112","San Diego",11,"805","Deny"
2023-03-01,"45030","San Diego",11,"67","Tendered"
2021-07-23,"44407","San Diego",11,"67","Tendered"
2019-10-08,"43755","San Diego",11,"8","Deny"
2018-02-20,"43315","San Diego",11,"15/78","Tendered"
2022-06-10,"44735","San Diego",11,"67","unclear/unknown/pending"
2021-06-10,"44368","San Diego",11,"94","Tendered"
2019-04-25,"43613","San Diego",11,"5","Approve"
2023-04-05,"2023-08-11","San Diego",11,NA,"unclear/unknown/pending"
2019-02-22,"43565","San Diego",11,"163","Deny"
2019-02-25,"43525","San Diego",11,"805","Deny"
2023-03-08,"44999","San Diego",11,"5","Deny"
2020-03-04,"44064","San Diego",11,"94","Deny"
2023-05-17,"2023-09-27","San Diego",11,NA,"unclear/unknown/pending"
2023-01-13,"44974","San Diego",11,NA,"Deny-NSH"
2023-03-22,"45021","San Diego",11,"76","Approve"
2018-04-11,"43374","San Diego",11,"5","Tendered"
2018-09-20,"43370","San Diego",11,"163","Tendered"
2023-01-16,"44966","San Diego",11,"94","Deny"
2019-11-27,"43872","San Diego",11,NA,"Tendered"
2019-08-28,"43770","San Diego",11,"125","Approve"
2020-09-28,"44165","San Diego",11,"67","Deny"
2023-03-19,"45033","San Diego",11,"78","other"
2023-04-30,"45055","San Diego",11,"67","Tendered"
2019-07-26,"43700","San Diego",11,"5","Deny"
2022-06-22,"44747","San Diego",11,"805","Deny"
2021-07-04,"44403","San Diego",11,"163","Approve"
2022-01-10,"44622","San Diego",11,"5","Deny"
2023-03-30,"45023","San Diego",11,"5","Deny"
2023-04-23,"2023-07-21","San Diego",11,NA,"unclear/unknown/pending"
2021-11-05,"44552","San Diego",11,"8","Deny"
2022-05-04,"44727","San Diego",11,"5","Deny"
2019-09-03,"43782","San Diego",11,"78","Approve"
2021-11-16,"44522","San Diego",11,"94","Deny"
2019-08-21,"43741","San Diego",11,"15 or 52","Tendered"
2023-01-26,"45033","San Diego",11,NA,"Deny-NSH"
2019-03-16,"43572","San Diego",11,NA,"Deny-NSH"
2020-11-02,"44183","San Diego",11,"78","Tendered"
2022-12-06,"45005","San Diego",11,"805","Deny"
2023-01-03,"45055","San Diego",11,"15","unclear/unknown/pending"
2023-01-21,"44950","San Diego",11,"805","Deny"
2022-04-11,"44767","San Diego",11,"5","Transfer to diff office"
2019-12-01,"44092","San Diego",11,"5","Deny"
2020-04-12,"43993","San Diego",11,"78","Deny"
2018-05-11,"43249","San Diego",11,"5","Tendered"
2023-03-23,"45064","San Diego",11,"805","Deny"
2019-05-24,"43670","San Diego",11,"54","Deny"
2018-06-14,"43276","San Diego",11,"5","Transfer to diff office"
2023-03-29,"45020","San Diego",11,NA,"Deny-NSH"
2019-03-20,"43572","San Diego",11,"5","Tendered"
2018-12-29,"43480","San Diego",11,"78","Approve"
2023-03-11,"45013","San Diego",11,"805","Approve"
2023-03-17,"45061","San Diego",11,"67","Tendered"
2022-11-24,"44904","San Diego",11,"8","Tendered"
2019-10-07,"43754","San Diego",11,"Friars Rd","Tendered"
2020-06-23,"44013","San Diego",11,"78","Approve"
2020-03-14,"43915","San Diego",11,"5","Approve"
2019-01-04,"43525","San Diego",11,"805","Approve"
2023-03-18,"45022","San Diego",11,"67","Tendered"
2018-09-26,"43384","San Diego",11,"163","Tendered"
2023-06-01,"45026","San Diego",11,NA,"Deny-NSH"
2023-03-21,"45020","San Diego",11,NA,"Transfer (unclear)"
2019-02-12,"43524","San Diego",11,"5","Deny"
2019-08-07,"43697","San Diego",11,"15","Deny"
2019-02-12,"43496","San Diego",11,"5","Deny"
2018-09-10,"43423","San Diego",11,"15","Approve"
2022-10-26,"44867","San Diego",11,"67","unclear/unknown/pending"
2022-03-24,"45047","San Diego",11,NA,"Deny"
2019-08-08,"43703","San Diego",11,"125","Deny"
2018-06-07,"43412","San Diego",11,NA,"Deny"
2018-12-21,"43460","San Diego",11,"5","Deny"
2022-04-15,"44886","San Diego",11,NA,"unclear/unknown/pending"
2023-03-21,"45028","San Diego",11,"78","Deny"
2022-11-08,"44895","San Diego",11,"5","Deny"
2023-04-01,"45047","San Diego",11,"76","Deny"
2023-03-27,"45042","San Diego",11,NA,"Tendered"
2020-04-17,"44006","San Diego",11,"52","Deny"
2021-05-06,"44588","San Diego",11,"78","Tendered"
2023-04-07,"45035","San Diego",11,NA,"Deny-NSH"
2023-01-31,"45015","San Diego",11,"15","Deny"
2023-03-23,"45034","San Diego",11,"5","Deny"
2023-04-08,"2023-07-10","San Diego",11,NA,"Deny"
2020-08-19,"44125","San Diego",11,"5","Tendered"
2023-03-30,"45063","San Diego",11,"805","Deny"
2023-03-25,"45065","San Diego",11,NA,"Deny-NSH"
2019-07-23,"43670","San Diego",11,"52","Deny"
2022-12-03,"45008","San Diego",11,"8","Deny"
2021-09-02,"44589","San Diego",11,"56","Deny"
2018-08-24,"43341","San Diego",11,"8","Tendered"
2023-03-16,"45008","San Diego",11,"78","Deny"
2021-10-11,"44620","San Diego",11,"805","Deny"
2023-03-15,"45026","San Diego",11,"78","Deny"
2018-09-20,"43395","San Diego",11,"163","Tendered"
2020-06-23,"44015","San Diego",11,"78","Approve"
2018-03-09,"43178","San Diego",11,"Fury Lane","Deny"
2022-01-20,"44644","San Diego",11,"94","Deny"
2023-01-08,"2023-07-10","San Diego",11,NA,"unclear/unknown/pending"
2019-02-06,"43552","San Diego",11,"5","Tendered"
2023-01-17,"44973","San Diego",11,"15","Deny"
2023-01-20,"44981","San Diego",11,"805","Deny"
2023-03-20,"2023-03-27","San Diego",11,"78","Deny"
2019-02-18,"43570","San Diego",11,NA,"Deny-NSH"
2019-05-16,"43636","San Diego",11,"125","Deny"
2019-02-08,"43567","San Diego",11,"5","Deny"
2018-09-21,"43382","San Diego",11,"163","Tendered"
2020-10-09,"44169","San Diego",11,NA,"Deny-NSH"
2019-05-23,"43620","San Diego",11,"5","Approve"
2023-03-20,"45023","San Diego",11,"78","Deny"
2020-08-02,"44067","San Diego",11,NA,"Deny-NSH"
2023-03-02,"44993","San Diego",11,"67","Approve"
2020-09-16,"44103","San Diego",11,"5","Tendered"
2023-03-27,"45033","San Diego",11,"805","Deny"
2023-03-21,"45021","San Diego",11,"78","Deny"
2018-07-17,"43381","San Diego",11,"94","Deny"
2023-04-03,"45050","San Diego",11,"805","Approve"
2018-09-17,"43524","San Diego",11,"52","Deny"
2023-01-17,"45061","San Diego",11,"56","Deny"
2018-11-26,"43437","San Diego",11,"163","Deny"
2021-07-08,"44405","San Diego",11,"8","Deny"
2019-07-22,"43705","San Diego",11,"15","Deny"
2023-01-16,"44956","San Diego",11,NA,"Deny-NSH"
2019-02-19,"43537","San Diego",11,"5","Tendered"
2019-05-20,"43621","San Diego",11,"5","Deny"
2021-10-28,"44502","San Diego",11,"5","Deny"
2021-11-06,"44690","San Diego",11,"8","Deny"
2023-03-03,"44998","San Diego",11,"67","Tendered"
2020-04-10,"43955","San Diego",11,NA,"Deny-NSH"
2023-03-11,"45012","San Diego",11,"15","Deny"
2018-03-15,"43202","San Diego",11,"94","Deny"
2020-05-12,"43978","San Diego",11,"163","Approve"
2022-01-06,"44595","San Diego",11,"5","Deny"
2023-03-24,"45026","San Diego",11,NA,"Deny-NSH"
2022-03-29,"44662","San Diego",11,"15","Deny"
2022-12-13,"45000","San Diego",11,NA,"Deny-NSH"
2019-07-26,"43703","San Diego",11,"8","Deny"
2022-10-01,"2023-01-24","San Diego",11,"5","Deny"
2022-05-12,"44727","San Diego",11,"905","Deny"
2023-03-13,"45061","San Diego",11,NA,"Deny-NSH"
2019-03-20,"43552","San Diego",11,"5","Tendered"
2021-03-16,"44284","San Diego",11,"805","Approve"
2018-10-11,"43409","San Diego",11,"79","Deny"
2023-04-04,"45036","San Diego",11,"805","Deny"
2023-02-25,"44985","San Diego",11,"5","Tendered"
2019-02-13,"43549","San Diego",11,"5","Deny"
2021-05-26,"44585","San Diego",11,"5","Deny"
2018-08-28,"43523","San Diego",11,"163","Tendered"
2021-07-04,"44502","San Diego",11,"2.80000000000000012","Approve"
2023-03-14,"45006","San Diego",11,"94","Deny"
2019-09-27,"43915","San Diego",11,"163","Tendered"
2018-01-04,"43131","San Diego",11,"8","Tendered"
2021-09-27,"44475","San Diego",11,"805","Deny"
2021-05-18,"44342","San Diego",11,"5","Tendered"
2023-03-22,"2023-08-08","San Diego",11,NA,"Deny"
2021-07-08,"44487","San Diego",11,"5","Deny"
2022-06-08,"44781","San Diego",11,"15","Deny-NSH"
2021-11-11,"44553","San Diego",11,"805","Deny"
2019-01-22,"43521","San Diego",11,"5","Tendered"
2021-08-13,"44588","San Diego",11,NA,"Transfer to diff office"
2022-07-03,"44956","San Diego",11,"805","other"
2022-03-15,"44645","San Diego",11,NA,"Deny-NSH"
2018-01-18,"43136","San Diego",11,"5","Deny"
2020-01-14,"43846","San Diego",11,"805","Deny"
2023-01-16,"45007","San Diego",11,"94","Deny"
2023-01-04,"44986","San Diego",11,"8","Approve"
2022-04-05,"44659","San Diego",11,"78","Approve"
2019-04-14,"43591","San Diego",11,"5","Deny"
2018-02-14,"43215","San Diego",11,"5","Transfer to diff office"
2019-04-19,"43630","San Diego",11,"5","Approve"
2019-02-23,"43546","San Diego",11,"78","Deny"
2022-11-02,"44879","San Diego",11,"94","Deny"
2021-12-02,"44581","San Diego",11,"805","Deny"
2023-03-26,"45026","San Diego",11,"15","Deny-NSH"
2018-08-28,"43375","San Diego",11,"163","Tendered"
2019-12-06,"43838","San Diego",11,"La Jolla Village Dr","Deny-NSH"
2023-02-24,"45008","San Diego",11,"15","Deny"
2021-04-14,"44309","San Diego",11,"805","Tendered"
2018-01-12,"43122","San Diego",11,"56","Approve"
2022-11-19,"44925","San Diego",11,"94","Deny-NSH"
2022-04-26,"44693","San Diego",11,"78","Transfer to diff office"
2018-01-02,"43117","San Diego",11,"78","Deny"
2019-03-14,"43599","San Diego",11,"8","Approve"
2020-04-27,"44027","San Diego",11,"8","Deny"
2018-06-09,"43396","San Diego",11,"5","Deny"
2023-04-03,"45065","San Diego",11,"94","Deny"
2019-02-19,"43524","San Diego",11,"5","Tendered"
2021-04-19,"44365","San Diego",11,"15","Deny"
2023-03-02,"44995","San Diego",11,"67","Tendered"
2021-12-01,"44539","San Diego",11,"15","unclear/unknown/pending"
2023-03-07,"44999","San Diego",11,"15","Deny"
2020-09-01,"44106","San Diego",11,"15","Deny"
2019-03-23,"43626","San Diego",11,NA,"Deny-NSH"
2023-01-16,"44950","San Diego",11,NA,"Deny-NSH"
2022-05-13,"44722","San Diego",11,"5","Deny"
2023-03-15,"2023-07-05","San Diego",11,NA,"unclear/unknown/pending"
2023-03-28,"45022","San Diego",11,NA,"Deny-NSH"
2023-04-01,"45026","San Diego",11,NA,"Deny-NSH"
2023-01-20,"44953","San Diego",11,NA,"Deny-NSH"
2022-06-09,"44728","San Diego",11,"15","Transfer to diff office"
2022-09-17,"44833","San Diego",11,"125","Deny"
2018-08-28,"43363","San Diego",11,"163","Tendered"
2023-02-28,"45001","San Diego",11,NA,"Transfer to diff office"
2022-07-03,"44858","San Diego",11,"805","unclear/unknown/pending"
2023-03-15,"45007","San Diego",11,"5","Tendered"
2023-03-15,"45026","San Diego",11,"78","Deny"
2023-04-01,"45022","San Diego",11,"5","unclear/unknown/pending"
2020-03-19,"43934","San Diego",11,"78","Deny"
2020-08-27,"44123","San Diego",11,"125","Tendered"
2019-05-03,"43600","San Diego",11,"67","Deny"
2023-02-12,"44988","San Diego",11,"8","Tendered"
2023-04-04,"45029","San Diego",11,"5","Approve"
2023-02-24,"45006","San Diego",11,NA,"Deny-NSH"
2023-01-17,"44967","San Diego",11,"78","Approve"
2023-03-14,"45034","San Diego",11,"805","Deny"
2023-02-11,"45026","San Diego",11,"163","Deny"
2020-09-02,"44113","San Diego",11,"5","Deny"
2021-11-22,"44546","San Diego",11,"94","Deny"
2023-03-15,"45043","San Diego",11,"5","Deny"
2022-02-15,"44623","San Diego",11,"52","Deny"
2023-02-07,"45009","San Diego",11,"78","Deny"
2019-02-15,"43879","San Diego",11,NA,"Deny"
2018-01-22,"43133","San Diego",11,"5","Tendered"
2023-02-04,"44992","San Diego",11,NA,"Deny-NSH"
2018-01-09,"43119","San Diego",11,"15","Deny"
2019-02-19,"43523","San Diego",11,"5","Tendered"
2019-09-12,"43748","San Diego",11,"94","Deny"
2020-04-03,"43945","San Diego",11,"5","Deny"
2023-05-21,"2023-06-30","San Diego",11,NA,"unclear/unknown/pending"
2022-06-07,"44727","San Diego",11,NA,"Deny"
2019-02-18,"43689","San Diego",11,"78","Approve"
2019-02-21,"43543","San Diego",11,"15","Deny"
2023-06-22,"2023-07-05","San Diego",11,NA,"unclear/unknown/pending"
2023-01-17,"44960","San Diego",11,NA,"Deny-NSH"
2022-10-03,"44855","San Diego",11,"5","Deny"
2019-04-02,"43594","San Diego",11,"5","Tendered"
2022-11-16,"44903","San Diego",11,"5","Tendered"
2021-04-17,"44349","San Diego",11,"15","Deny"
2023-02-28,"45015","San Diego",11,"5","Tendered"
2023-02-07,"45028","San Diego",11,"8","Approve"
2021-12-15,"44581","San Diego",11,"805","Deny"
2023-04-11,"45033","San Diego",11,"5","Deny-NSH"
2019-08-28,"43721","San Diego",11,"5","Deny"
2019-02-15,"43515","San Diego",11,"5","Tendered"
2022-01-03,"44614","San Diego",11,"5","Deny"
2020-09-21,"44218","San Diego",11,"67","Deny"
2019-10-14,"43846","San Diego",11,"94","Deny"
2022-03-17,"44725","San Diego",11,"805","Deny"
2018-12-09,"43475","San Diego",11,"8","Approve"
2023-03-21,"45033","San Diego",11,"5","Deny"
2023-03-16,"45015","San Diego",11,"125","unclear/unknown/pending"
2018-01-30,"43139","San Diego",11,"125","Transfer to diff office"
2019-12-24,"43836","San Diego",11,"5","Deny"
2023-03-25,"2023-08-30","San Diego",11,NA,"Deny"
2023-03-21,"2023-07-19","San Diego",11,NA,"unclear/unknown/pending"
2018-05-22,"43252","San Diego",11,"5","Tendered"
2021-05-26,"44370","San Diego",11,"8","Tendered"
2019-11-29,"43804","San Diego",11,"8","Deny-NSH"
2021-12-26,"44756","San Diego",11,"5","Deny"
2023-01-27,"44959","San Diego",11,"805","Deny"
2021-09-30,"44536","San Diego",11,"5","unclear/unknown/pending"
2023-03-06,"45019","San Diego",11,"905","Deny"
2021-09-17,"44463","San Diego",11,"125","Deny"
2023-04-11,"45035","San Diego",11,"805","Deny"
2023-03-15,"45042","San Diego",11,"78","Deny"
2018-10-24,"43511","San Diego",11,"75","Transfer to diff office"
2021-06-22,"44410","San Diego",11,"15","Deny"
2019-02-06,"43517","San Diego",11,"5","Deny"
2021-07-09,"44431","San Diego",11,"5","Deny"
2020-02-23,"43899","San Diego",11,"5","Deny"
2019-12-23,"43832","San Diego",11,"125","Deny"
2023-04-04,"45026","San Diego",11,NA,"Deny-NSH"
2023-02-27,"45033","San Diego",11,NA,"Deny-NSH"
2023-04-05,"45033","San Diego",11,"805","Deny"
2019-04-29,"43671","San Diego",11,NA,"Deny-NSH"
2021-10-01,"44509","San Diego",11,NA,"Approve"
2019-06-27,"43725","San Diego",11,"163","Deny"
2022-01-28,"44624","San Diego",11,NA,"Deny-NSH"
2018-09-13,"43391","San Diego",11,"163","Tendered"
2021-02-05,"44277","San Diego",11,"805","Deny"
2021-11-11,"44553","San Diego",11,"805","Deny"
2023-01-16,"45034","San Diego",11,NA,"Deny"
2023-01-17,"44963","San Diego",11,"8","Transfer to diff office"
2022-11-29,"44970","San Diego",11,"67","Tendered"
2019-02-25,"43563","San Diego",11,"8","Approve"
2018-12-08,"43529","San Diego",11,"15","Deny"
2020-01-28,"43900","San Diego",11,"5","Tendered"
2023-04-10,"45030","San Diego",11,"5","Deny"
2023-01-18,"45055","San Diego",11,"5","Deny"
2023-02-12,"45063","San Diego",11,"52","Deny"
2023-03-21,"45013","San Diego",11,"163","Deny"
2023-03-03,"44998","San Diego",11,"805","Deny-NSH"
2023-04-05,"2023-07-05","San Diego",11,NA,"unclear/unknown/pending"
2019-06-26,"43657","San Diego",11,"52","Tendered"
2021-05-04,"44348","San Diego",11,"5","Tendered"
2018-02-13,"43164","San Diego",11,NA,"Deny-NSH"
2021-07-19,"44427","San Diego",11,"94","Tendered"
2021-12-16,"44585","San Diego",11,"805","unclear/unknown/pending"
2019-03-25,"43626","San Diego",11,"805","Tendered"
2021-07-01,"44403","San Diego",11,"163","Approve"
2022-03-25,"44655","San Diego",11,"5","Tendered"
2019-07-16,"43719","San Diego",11,"805","Tendered"
2020-12-05,"44209","San Diego",11,"5","Deny"
2020-03-31,"43945","San Diego",11,"5","Deny"
2023-01-20,"45020","San Diego",11,"15","Deny"
2021-12-28,"44559","San Diego",11,"67","Deny"
2023-03-22,"45055","San Diego",11,"5","Deny-NSH"
2021-11-03,"44539","San Diego",11,"94","Tendered"
2018-03-09,"43168","San Diego",11,"5","Deny"
2018-11-19,"43493","San Diego",11,"8","Deny"
2023-03-21,"45020","San Diego",11,"805","Deny"
2021-07-23,"44462","San Diego",11,"67","Approve"
2020-01-06,"43860","San Diego",11,"8","Deny"
2023-03-17,"45015","San Diego",11,"78","Deny"
2022-01-31,"44664","San Diego",11,"8","Approve"
2019-03-08,"43557","San Diego",11,"5","Tendered"
2021-07-01,"44487","San Diego",11,"78","Tendered"
2020-06-11,"44004","San Diego",11,"94","Approve"
2022-03-22,"44740","San Diego",11,"15","Deny-NSH"
2022-11-08,"44873","San Diego",11,"5","Deny"
2019-02-14,"43672","San Diego",11,"163","Deny"
2018-11-03,"43425","San Diego",11,"805","Deny"
2020-01-20,"43873","San Diego",11,"78","Deny"
2020-08-16,"44071","San Diego",11,"5","Deny"
2018-09-22,"43402","San Diego",11,"8","Deny"
2023-03-15,"45020","San Diego",11,"78","Approve"
2019-02-16,"43532","San Diego",11,"Harbor Dr.","Deny-NSH"
2023-01-16,"44950","San Diego",11,"15","Deny"
2021-12-13,"44553","San Diego",11,"125","Tendered"
2023-02-04,"45009","San Diego",11,"78","Deny"
2022-12-23,"44995","San Diego",11,NA,"Deny"
2022-03-17,"44725","San Diego",11,"805","Deny"
2023-04-07,"45068","San Diego",11,NA,"Deny-NSH"
2019-02-17,"43535","San Diego",11,"5","Deny"
2023-03-21,"45020","San Diego",11,"76","Deny"
2023-02-26,"45007","San Diego",11,"78","Deny"
2019-08-02,"44028","San Diego",11,"905","Deny"
2018-03-16,"43206","San Diego",11,"56","Approve"
2023-01-02,"44952","San Diego",11,"5","Deny"
2021-07-20,"44453","San Diego",11,"163","Transfer to diff office"
2023-03-15,"45033","San Diego",11,"805","Deny"
2023-01-10,"45013","San Diego",11,"5","Deny"
2021-08-13,"44588","San Diego",11,NA,"Deny"
2021-07-09,"44434","San Diego",11,"8","Deny"
2023-01-02,"45058","San Diego",11,"5","Deny"
2023-03-15,"45013","San Diego",11,"94","Deny"
2020-04-21,"43964","San Diego",11,"5","Tendered"
2020-10-09,"44169","San Diego",11,NA,"Deny"
2021-07-09,"44398","San Diego",11,"8","Deny"
